keyword,count
Eastern Uttar Pradesh,6
Drip irrigation,6
Plant Health,6
Emamectin benzoate,6
pilosum,6
Entomology,6
Environmental Welfare,6
quality planting material production,6
Pollen grains,6
pistillate lines,6
sucrose yield,6
Data submission,6
SCGS phytoplasma,6
DUS trial,6
sugarcane crop,6
Quality planting material production,6
RPW,6
Online meeting,6
lanosoniveum,6
Oil content,6
FPOs,6
Registry,6
stem rust,6
DSMS,6
Farmer varieties,6
National Research Centre,6
DAPSTC project,6
single bud setts,6
TSP,6
Issapur Farm,6
mechanized treatment,6
Indian Oilseeds and Produce Export Promotion Council,6
amaranth,6
Indian Nalikera Journal,6
waxiness,6
tillage treatments,6
arecanut germplasm,6
IISR,6
ascorbic acid,6
Value addition,6
Central Government,6
pectin,6
barley core collection,6
barnyard millet,6
training programs,6
begomoviruses,6
Grain Amaranth,6
CTCRIS3,6
tribals,6
borer,6
branch office,6
HR Brix,6
browntop millet,6
bud groove,6
particle size,6
cane weight,6
selfed seeds,6
Pearl millet,6
International Sunflower Association,6
Co 20016,6
International Sugar Conference,6
Co 14012,6
shelled fruit,6
Genomics,6
International conference,6
Co 18022,6
Co 17004,6
men,6
MS media,5
All India Radio,5
parasitoids,5
pseudostem rot,5
irrigated conditions,5
External Examiner,5
Hotballoon Foods,5
All India Coordinated Research Project,5
F1 hybrids,5
genetic variability,5
GP,5
Orchids,5
urea formaldehyde,5
Kh,5
transcriptome data,5
Glycine max,5
irrigation,5
is,5
neem oil,5
rhinoceros beetle,5
fruit rot disease,5
kitchen garden packets,5
fruit size,5
Pandiselvam,5
kharif season,5
patents,5
wilt resistance,5
fungal diseases,5
Kalpa Vajra,5
pathogen,5
fungicide,5
sugarcane agriculture,5
ivy gourd,5
Kashi Amul,5
tender nut water,5
gen,5
Niger,5
Novaluron,5
palmyrah,5
Natural Fibres,5
Legal Cell,5
Abstract ID,5
ATMA,5
ISO 9001,5
paddy,5
ITPGRFA,5
Illeis sp,5
taro accessions,5
susceptible check,5
redgram,5
susceptible clones,5
GERMPLASM,5
Maintenance breeding,5
MYMIV resistance,5
fruit rind,5
pH range,5
texture,5
hand emasculation,5
Integrated Plant Health Management,5
praecox,5
yield increase,5
Legal Advisor,5
Intellectual Property Rights,5
textiles,5
ICMV,5
National Science Day,5
germplasm panel,5
Krishnakumar,5
National Herbarium,5
vegetable productivity,5
tender coconut husk,5
National Gene Bank,5
reniform nematode,5
National Bureau of,5
Agri Business,5
NHG,5
technology index,5
Floriculture,5
registered variety,5
pest incidence,5
reference lines,5
high,5
ISMA,5
potting mixture,5
Vermicompost,5
sugar industry,5
China,5
abiotic stress,5
ZT,5
YSR Horticultural University,5
Wheat Indian Council,5
Wheat DCM,5
Brassica,5
s,5
Co 21012,5
ratoon crops,5
cormel yield,5
Uroleucon compositae,5
USDA,5
Tuber crops,5
Triticum aestivum,5
Training programme,5
Coconut seedlings,5
skill development,5
root knot nematode species,5
smart farming,5
Textiles,5
Botany,5
College of Agriculture,5
lling,5
Computer Assistant,5
quality planting material,5
Blackgram,5
planting material production,5
advanced breeding lines,5
lycopersicum,5
Cotton Prabhat Agri Biotech,5
anthracnose,5
cassava cultivation,5
pollen,5
CTCRIH2,5
cassava variety,5
breeder seed standards,5
seed production,5
cation,5
Canara Bank,5
Cane yield,5
biomass production,5
biofertilizers,5
chemical module,5
beta carotene content,5
bell pepper,5
CGMV resistance,5
bean,5
bassiana,5
basella,5
C,5
arecanut palms,5
seeds,5
coconut cultivation,5
maximum plant height,5
Central Tuber Crops,5
coconut genotypes,5
selection committee,5
antioxidants,5
population,5
Tamil Nadu Agricultural University,5
Sunflower,5
water absorption,5
ridge gourd,5
rice landraces,5
multiplication,5
BCMV,5
Azospirillum,5
extension gap,5
extension personnel,5
external examiner,5
Registered Societies,5
RAFTAAR,5
DUS trials,5
wild species,5
farming community,5
farmyard manure,5
District Agri,5
linseed germplasm,5
Plant height,5
field,5
Plant Sciences,5
Plant Quarantine,5
vine length,5
foliar application,5
phytoplasma,5
DGPI,5
quinoa,5
BMT,5
lint,5
State Government Institutions,5
delayed sowing,5
Small millets,5
spine gourd,5
diseased fruits,5
little millet,5
split plot design,5
Setaria italica,5
drone demonstrations,5
Science History,5
moth bean,5
dry matter content,5
Cultivated Plants,5
moschatus,5
S54LP,5
Cytological studies,5
SPFMV,5
promotion,4
pollen grains,4
physiological maturity,4
mandate crops,4
nut yield,4
nurseries,4
miRNAs,4
powdery mildew pathotypes,4
multicapsules,4
multilocation evaluation,4
lower yield reduction,4
pore size,4
niger,4
leaf length,4
polyphenol content,4
nanoparticles,4
paprika,4
plant varieties,4
progressive farmers,4
plant geometry,4
plant breeders,4
marketing,4
nutrient use efficiency,4
quarantine,4
Stress Management,4
insects,4
PGPR strains,4
termites,4
International Treaty,4
International Barley Yield Trial,4
Integrated management,4
Input aggregation,4
tillage practices,4
ICM,4
IC50 value,4
History,4
High grain protein content,4
Hectolitre Weight,4
HORTICULTURAL RESEARCH,4
tube length,4
HD3471,4
uniformity,4
urdbean,4
Government,4
Jackfruit,4
Kasaragod district,4
Kharif 2021,4
Muskmelon,4
PAU,4
insecticidal proteins,4
National Workshop,4
National Register,4
National Laboratory,4
Nanotechnology,4
Name,4
Monitoring team,4
Leaf axil,4
sunflower hybrids,4
sweet flag rhizome extract,4
Maize,4
Maintenance Breeding,4
sweet potato genotypes,4
tannia,4
Livelihood Security,4
Ginning Training Centre,4
Foxtail Millet,4
Financial Advisor,4
y,4
CPHB,4
CMS lines,4
CMS,4
CICR,4
Black gram,4
Bajaj Steel Industries,4
Angular Cordate Undulate,4
yam varieties,4
Capacity building programmes,4
Agreements,4
Adult plant rust,4
yellow leaf disease,4
AKAW5100,4
65°C,4
30,4
zero tillage conditions,4
CZ IR,4
Coconut,4
FPCs,4
DUS descriptors,4
FFP,4
F 1 seed production,4
EMS,4
verticals,4
Drought stress,4
Distinctiveness,4
Diploid cotton,4
DUS Test guidelines,4
Coconut Development Board,4
voluntary centres,4
Crops,4
Crop management,4
Cowpea,4
Cotton,4
Coprinopsis,4
Consultancy,4
PC unit,4
Organo resource management,4
PGPRs,4
Year,4
coconut system,4
coconut sector,4
coconut pollen,4
coconut husk,4
coconut chips,4
sedimentation value,4
cassava sett cutter,4
cashew,4
callus,4
biotechnology,4
barley,4
aroids,4
area expansion,4
aphid,4
agronomic characters,4
Zinc,4
PGSC Award,4
constitution,4
copra yield,4
rileyi,4
replications,4
input aggregation,4
hybrid seedlings,4
reference entry,4
highest oil content,4
heat stress tolerance,4
grouping characteristics,4
relative humidity,4
residential colonies,4
cropping season,4
ginger,4
furrow irrigation,4
fibre diameter,4
farming communities,4
entrapment efficiency,4
dryer,4
diversi,4
shape,4
private extension systems,4
Watermelon,4
Sedimentation,4
Vigilance Awareness Week,4
SMS,4
Rice Seed Works International,4
Rice Ramkrishna Barman,4
Rice Indian Council of,4
Rice Ananta Singphow,4
Rice Amarkanan Rural Socio,4
Registrar General,4
stress,4
Quality Evaluation,4
QTL,4
Protein content,4
Project Project,4
Potato Germicopa,4
Plantation Crops Research Institute,4
Plant Varieties Registry,4
Personality Development,4
starch,4
Safflower knowledge management portal,4
process protocol,4
somatic embryogenesis,4
University,4
speci,4
US,4
Trichoderma isolates,4
Sorghum Indian Council,4
soursop,4
Stability,4
soil samples,4
Technical Textiles,4
Shriram Limited,4
somatic embryos,4
TAFCORN Plantation,4
refrigerated conditions,3
tender nut weight,3
virgin coconut oil,3
revenue generation,3
thematic areas,3
water,3
recycled fibres,3
tender nut traits,3
vegetable oil,3
biochemistry,3
Mumbai,3
cotton quality,3
Drought tolerance,3
cotton textiles,3
ITMC,3
Skill development,3
Double Roller Ginning Technology,3
culture initiation,3
Shree Agro Invent Tech,3
dwarfs,3
Institute Technology Management Unit,3
electrospun mat,3
Cotton Textiles,3
entomopathogenic fungus,3
essential oil repellents,3
Central Plantation Crops Research Institute,3
fabric waste,3
farm income,3
fruits,3
ginneries,3
ginners,3
Entrepreneurship,3
ISO,3
SDM University,3
Technical Tex tiles,3
World Coconut Day,3
Hindi Week,3
HI1669,3
agripreneurs,3
Varieties,3
HD3428,3
arecanut gardens,3
banana,3
Value Added Products,3
basal stem rot disease,3
UNCTAD,3
closing ceremony,3
coconut germplasms,3
coconut seedlings,3
consultancy projects,3
Test Jig,3
Technology Transfer Division,3
cotton biomass,3
Fumalabs,3
ginning,3
fatty acids,3
Agricultural Process Engineering,3
MMT,3
MMT properties,3
60°C,3
Assam,3
intercrops,3
Artificial Intelligence,3
kawadi cotton,3
Agricultural Structures,3
Kisan Mela,3
Agricultural Engineering,3
Princ,3
Peltier module,3
micronaire,3
Paras,3
nanotechnology,3
Palmyrah,3
Awareness programme,3
PPE materials,3
incubatees,3
print media,3
Barley Research,3
glycemic index,3
National seminar,3
Basal stem rot disease,3
pollen germination,3
RSW,3
Raman analysis,3
Office side member,3
pineapple,3
Modipuram,2
High heat stress tolerance,2
Mamrutha HM,2
Moderate,2
IGKV RS,2
ICARDA,2
Microorganisms,2
Mechanical processing,2
IC634028,2
Marker Fibres,2
IC539313,2
Human Resource Development,2
Malan,2
sustained production,2
Kawadi Cotton Opener,2
II,2
International Barley Observation,2
LOK79,2
JIRCAS,2
terminal heat tolerance,2
JHS,2
Iron,2
textile materials,2
trial,2
Leaf rust resistance,2
Low phenol colour score,2
time,2
Infrastructural Facilities,2
thermic fluid,2
thermophilic phase,2
thousand grain weight,2
Indian Council of Agricultural Research,2
MPKV,2
Maharashtra,2
IRC,2
High grain zinc content,2
pro,2
Heat stress tolerance,2
Accreditation,2
Bottom Spreading Speed,2
Bottom Absorption Rate,2
wheat based cropping system,2
Biomass,2
wheat rusts,2
wheat yield,2
wheat yields,2
Bioforti,2
Banana,2
BISA,2
Atomic Force Microscopy,2
Anuj Kumar,2
Agri Business Incubation Centre,2
yarn count,2
Hardness Index,2
yarns,2
ARI,2
AICRPs,2
AICRP trials,2
87,2
45,2
32,2
29,2
yield reduction,2
267,2
24018,2
21,2
13,2
Breeder Seed Producing Centres,2
CG1040,2
webinars,2
CG1047,2
tritic,2
HI16,2
HD3390,2
HD3388,2
HD3386,2
HD 34,2
Grain hardness index,2
Grain hardness,2
Grain Appearance score,2
Ginning,2
GW543,2
NCR IR,2
varietal mosaic,2
GAD3,2
Fibre diameter,2
Feed Forage,2
Drought stress tolerance,2
Double fabric Air permeability,2
village visits,2
Divers,2
Digital Ginning Percentage Indicator,2
DBW443,2
DBW377,2
DBW359,2
Cotton technology,2
Cotton Based face mask,2
Central Institute,2
GENEPOOL,2
Research Advisory Committee,2
NHZ,2
ent,2
groove profile,2
grain weight improvement,2
gluten sensitivity,2
ginning percentage,2
ginning machinery,2
ginning industries,2
resource management group,2
gene postulation work,2
gene,2
filter fabric,2
fibres,2
fabric structure,2
ery,2
electro spun nano materials,2
NIAW4028,2
drought stress condition,2
double roller gin,2
dicoccum wheat programme,2
data recording,2
cultures,2
crop Improvement,2
cottonseeds,2
cottonseed temperature,2
cotton value chain,2
cotton sector,2
cotton samples,2
cotton fibres,2
cotton fibre,2
healthcare workers,2
heat tolerance,2
high biscuit spread,2
house	 conditions,2
portable cotton gin,2
plant capacity,2
phenol content,2
pathotypes,2
particle filtration efficiency,2
packaging,2
of,2
nutritional status,2
natural farming practices,2
natural dyes,2
nanomaterials,2
nano urea spray,2
multiple cropping,2
monitoring,2
male sterility,2
lower grain yield reduction,2
logistics support,2
recycled cotton fibre,2
recycled cotton fibres,2
recycled fibre,2
lint quality,2
ions,2
intensi,2
indoor decontamination,2
indigenous,2
incubator,2
hydrogen peroxide,2
cotton fabric,2
rotary disc drill,2
coordinated centers,2
sowing operations,2
Signing,2
speed breeding program,2
Signi,2
spinnability,2
Shimla station,2
Sedimentation value,2
Scient,2
spot blotch disease,2
staff quarters,2
Salinity tolerance,2
Salient Research Achievements,2
Rotary Tubular Drum Dryer,2
Resistant starch,2
RAC,2
Quality analysis,2
stripe rust,2
Quality Research,2
Protien,2
Predominant,2
PVA electrospun mat,2
PPE material,2
PAMC members,2
National Agro Industries,2
National	check,2
NWS2222,2
NWS2194,2
NIVT samples,2
Skill Development,2
Southern Africa,2
cooperating centers,2
TADIA,2
cooling belts,2
cooling belt,2
chrome leather roller,2
chapati quality,2
breeding programme,2
breathability,2
bold grains,2
bioforti,2
barley crops,2
antiviral coatings,2
air permeability,2
aga,2
Z,2
Yellow Pigment,2
Wetting Time,2
Wellington leaf rust,2
short fibres,2
Wellington centres,2
Vijapur grain protein content,2
VPKAS,2
Training,2
Top Spreading Speed,2
smart respirator,2
Top Max Wetted Radius,2
Top Absorption Rate,2
soil inhabitant,2
Technical textiles,2
1,2
